2	0	0	2	37.0042	2	1
3	0	0	0	7.75	3	1
1	1	0	0	80		1   1
3	1	1	0	14.4542	2	1
2	0	1	1	18.75	1	1
3	0	0	0	7.2292	2	0
3	0	0	0	7.8542	1	0
3	0	0	0	8.3	1	0
1	1	1	1	83.1583	2	1
3	0	0	0	8.6625	1	0
3	0	0	0	8.05	1	0
3	0	0	0	56.4958	1	1
1	0	0	0	29.7	2	1
3	0	0	0	7.925	1	0
2	0	0	0	10.5	1	0
1	1	0	0	31	2	1
3	0	0	0	6.4375	2	0
3	0	0	0	8.6625	1	0
3	0	0	0	7.55	1	0
3	0	8	2	69.55	1	0
3	0	0	0	7.8958	2	0
2	0	0	1	33	1	0
1	1	1	0	89.1042	2	1
3	0	4	2	31.275	1	0
3	0	0	0	7.775	1	0
3	1	1	1	15.2458	2	0
1	1	0	1	39.4	1	1
2	1	1	0	26	1	0
3	1	0	1	9.35	1	1
1	1	1	1	164.8667	1	1
1	0	0	0	26.55	1	1
3	1	0	3	19.2583	2	1
3	0	0	0	7.2292	2	0
3	0	2	0	14.1083	1	0
2	0	1	0	11.5	1	0
1	1	0	0	25.9292	1	1
3	1	8	2	69.55	1	0
2	0	0	0	13	1	0
2	1	0	0	13	1	1
2	1	1	0	13.8583	2	1
1	0	0	0	50.4958	1	0
3	0	0	0	9.5	1	0
3	0	1	1	11.1333	1	1
3	0	0	0	7.8958	1	0
1	1	1	1	52.5542	1	1
1	0	0	0	5	1	0
3	0	0	0	9	1	0
2	1	1	0	24	2	1
3	1	0	0	7.225	2	1
